id,product_id,product_name,price,shop,brand,img_url,sales,CommentCountStr,AverageScore,GoodCountStr,DefaultGoodCountStr,GoodRate,AfterCountStr,VideoCountStr,PoorCountStr,GeneralCountStr
979906108053,100155417043049,荣耀 数字系列 全面屏 OIS光学防抖,3011.3,荣耀京东自营官方旗舰店,荣耀,//img14.360buyimg.com/n7/jfs/4e812bae2a.jpg,20337,46750,4.7,46161,38845,95.00%,4146,530,350,239
264488130444,100636520271489,真我 Q系列 1亿像素 骁龙处理器 拍照神器 快充,1147.7,真我京东自营官方旗舰店,真我,//img18.360buyimg.com/n7/jfs/b9ee7b0c62.jpg,49645,52061,4.6,50309,46083,94.00%,10053,1013,828,924
378732408067,100529650350251,小米 数字系列 天玑处理器 曲面屏 拍照神器 无线充电,3850.0,小米京东自营官方旗舰店,小米,//img20.360buyimg.com/n7/jfs/92b6b1541a.jpg,49222,63042,4.8,61315,57650,96.00%,7012,1468,1094,633
190622340849,100873136719195,vivo iQOO Neo 骁龙处理器 曲面屏 拍照神器,2784.3,iQOO京东自营官方店,vivo,//img15.360buyimg.com/n7/jfs/bf45a439c7.jpg,38474,33092,4.8,32270,27818,97.00%,1729,747,346,476
832911309463,100435314613271,oppo A系列 大电池 高刷新率 曲面屏,1640.2,oppo京东自营官方旗舰店,oppo,//img14.360buyimg.com/n7/jfs/b521bef97a.jpg,140286,131390,4.6,129659,114224,94.00%,6560,1588,933,798
399355360994,100741199087501,oppo Reno系列 6400万像素 游戏优化,2213.5,oppo京东自营官方旗舰店,oppo,//img18.360buyimg.com/n7/jfs/d1f2d9be83.jpg,48829,40907,4.8,39606,36101,96.00%,6622,807,705,596
888513312822,100442653114549,oppo K系列 OIS光学防抖 6400万像素 全面屏,1620.5,oppo京东自营官方旗舰店,oppo,//img16.360buyimg.com/n7/jfs/56ea783dc0.jpg,47619,90626,4.7,88176,84881,95.00%,8663,1180,1582,868
107606997086,100943874882509,小米 Redmi K系列 5G 6400万像素 1亿像素,2100.0,小米京东自营官方旗舰店,小米,//img11.360buyimg.com/n7/jfs/353c8367e2.jpg,46540,34914,4.8,32830,32854,96.00%,9522,1757,1560,524
222846361304,100398449230551,荣耀 Magic系列 无线充电 快充 6400万像素,4615.2,荣耀京东自营官方旗舰店,荣耀,//img11.360buyimg.com/n7/jfs/f84708449c.jpg,19954,20173,4.8,19833,16247,97.00%,3405,504,115,225
996735305838,100722380607575,小米 数字系列 快充 无线充电,4451.8,小米京东自营官方旗舰店,小米,//img14.360buyimg.com/n7/jfs/ff4ad03041.jpg,21608,24654,4.8,23358,20623,96.00%,5613,1672,703,593
721377958861,100298803359004,荣耀 数字系列 高刷新率 骁龙处理器 全面屏,2847.2,荣耀京东自营官方旗舰店,荣耀,//img20.360buyimg.com/n7/jfs/08aa452d61.jpg,26793,41699,4.7,40349,37544,95.00%,6121,702,557,793
921452513747,100956434162641,小米 Mix系列 全面屏 天玑处理器,5437.3,小米京东自营官方旗舰店,小米,//img16.360buyimg.com/n7/jfs/c3f3d5b5f4.jpg,17632,22128,4.9,21745,18351,98.00%,3213,763,281,102
394503344961,100168534492207,真我 数字系列 轻薄机身 5G,3409.4,真我京东自营官方旗舰店,真我,//img10.360buyimg.com/n7/jfs/4232545886.jpg,56648,44939,4.7,43542,42040,95.00%,4368,300,921,476
176876903025,100137472030907,真我 Q系列 快充 天玑处理器 无线充电,1335.4,真我京东自营官方旗舰店,真我,//img10.360buyimg.com/n7/jfs/8d4f8802d3.jpg,74863,109835,4.6,107387,90343,94.00%,8808,1849,1849,599
785744412631,100923037786604,真我 X系列 骁龙处理器 无线充电 5G,1801.9,真我京东自营官方旗舰店,真我,//img12.360buyimg.com/n7/jfs/71c4c03bce.jpg,50350,54205,4.7,53020,49855,95.00%,3998,624,735,450
843606625560,100327338982516,荣耀 畅玩系列 OIS光学防抖 快充 骁龙处理器,1110.1,荣耀京东自营官方旗舰店,荣耀,//img15.360buyimg.com/n7/jfs/7997c0b768.jpg,50422,62374,4.5,59772,55182,93.00%,11563,1426,1686,916
210663743062,100143971846404,荣耀 数字系列 快充 5G 轻薄机身 大电池,3650.4,荣耀京东自营官方旗舰店,荣耀,//img16.360buyimg.com/n7/jfs/192c5c52ae.jpg,23994,57775,4.7,56642,54661,95.00%,4808,703,615,518
136709174690,100933999605325,荣耀 Note系列 游戏优化 大电池,2201.7,荣耀京东自营官方旗舰店,荣耀,//img20.360buyimg.com/n7/jfs/74bfcfa861.jpg,25783,19981,4.7,18494,17755,95.00%,3161,684,978,509
629724248818,100633545319394,真我 GT系列 拍照神器 轻薄机身,2773.4,真我京东自营官方旗舰店,真我,//img20.360buyimg.com/n7/jfs/f83b6ff31c.jpg,40921,28889,4.8,27656,23196,97.00%,5755,658,881,352
975952398467,100537849160465,vivo Y系列 1亿像素 高刷新率,1299.1,vivo京东自营官方旗舰店,vivo,//img10.360buyimg.com/n7/jfs/06928ee792.jpg,97431,153251,4.8,151778,138266,97.00%,4055,1959,1143,330
697712609579,100984130183742,荣耀 Magic系列 OIS光学防抖 轻薄机身,4974.9,荣耀京东自营官方旗舰店,荣耀,//img15.360buyimg.com/n7/jfs/58b708e467.jpg,17528,11786,4.8,11409,9584,97.00%,3159,348,130,247
585777195548,100893372825222,oppo Ace系列 5G 6400万像素 无线充电 天玑处理器,4187.5,oppo京东自营官方旗舰店,oppo,//img11.360buyimg.com/n7/jfs/e4d175afe2.jpg,48260,27530,4.8,26238,25173,96.00%,3002,767,751,541
768147649582,100699570578464,小米 Civi系列 无线充电 天玑处理器 轻薄机身,2382.5,小米京东自营官方旗舰店,小米,//img16.360buyimg.com/n7/jfs/a92b4692cf.jpg,24550,43004,4.7,42017,37847,95.00%,3343,967,609,378
101959886390,100665240201155,vivo X系列 全面屏 骁龙处理器,3369.6,vivo京东自营官方旗舰店,vivo,//img13.360buyimg.com/n7/jfs/b5b31aaf0b.jpg,18473,47629,4.9,46943,40494,98.00%,1310,589,466,220
307237945691,100412947311744,荣耀 X系列 天玑处理器 OIS光学防抖 5G,1469.2,荣耀京东自营官方旗舰店,荣耀,//img17.360buyimg.com/n7/jfs/a592d6ff65.jpg,84931,132385,4.6,130602,115929,94.00%,9914,1300,1469,314
753811225289,100316401873351,oppo Ace系列 高刷新率 拍照神器,3026.2,oppo京东自营官方旗舰店,oppo,//img11.360buyimg.com/n7/jfs/3bffb8fe2e.jpg,33122,20391,4.8,19515,18594,96.00%,4117,540,347,529
856879641190,100722889137898,真我 V系列 高刷新率 1亿像素,1166.8,真我京东自营官方旗舰店,真我,//img16.360buyimg.com/n7/jfs/15323d5d16.jpg,93811,40848,4.6,39190,34029,94.00%,8950,1896,978,680
545628992130,100244291667752,荣耀 数字系列 5G 天玑处理器 1亿像素,3134.1,荣耀京东自营官方旗舰店,荣耀,//img20.360buyimg.com/n7/jfs/e7bf7fa21a.jpg,46625,41990,4.7,40651,35926,95.00%,2234,561,565,774
590238768472,100129063177394,华为 荣耀Play OIS光学防抖 6400万像素,2544.6,华为京东自营官方旗舰店,华为,//img12.360buyimg.com/n7/jfs/b29ff9ec0c.jpg,35732,45069,4.7,43953,38699,95.00%,4184,733,344,772
931748816092,100904032870404,oppo Realme Q系列 高刷新率 轻薄机身 6400万像素 5G,1076.9,realme真我京东自营官方旗舰店,oppo,//img12.360buyimg.com/n7/jfs/813758484b.jpg,60027,67376,4.7,66289,59086,95.00%,3483,900,629,458
571464905388,100994006244908,真我 Neo系列 全面屏 1亿像素 5G 曲面屏,2643.4,真我京东自营官方旗舰店,真我,//img16.360buyimg.com/n7/jfs/455532348d.jpg,52465,70176,4.7,67971,66213,95.00%,9012,770,1698,507
430530226765,100503472891015,vivo iQOO数字系列 OIS光学防抖 1亿像素,4294.6,iQOO京东自营官方店,vivo,//img16.360buyimg.com/n7/jfs/a10e844bfc.jpg,10851,13725,4.9,13436,12350,98.00%,1954,740,122,167
274458334889,100690853983093,真我 X系列 无线充电 5G 高刷新率,1823.4,真我京东自营官方旗舰店,真我,//img12.360buyimg.com/n7/jfs/99357a59a1.jpg,52830,72755,4.7,71331,65764,95.00%,7809,794,846,578
298236459287,100760283942251,vivo X系列 轻薄机身 5G,3297.5,vivo京东自营官方旗舰店,vivo,//img10.360buyimg.com/n7/jfs/5ba4248e67.jpg,33692,15699,4.9,15324,14028,98.00%,3124,530,314,61
540859309209,100422161094947,小米 Civi系列 OIS光学防抖 高刷新率 1亿像素,2481.5,小米京东自营官方旗舰店,小米,//img19.360buyimg.com/n7/jfs/cb4589d075.jpg,27544,31657,4.7,30279,29209,95.00%,4402,515,884,494
485065995518,100768476726033,oppo Reno系列 曲面屏 骁龙处理器 OIS光学防抖,2853.3,oppo京东自营官方旗舰店,oppo,//img15.360buyimg.com/n7/jfs/5ac6ae5207.jpg,60876,46614,4.8,46108,43485,96.00%,7815,620,290,216
747395510254,100892025041336,真我 V系列 自研芯片 大电池 骁龙处理器 无线充电,1509.4,真我京东自营官方旗舰店,真我,//img13.360buyimg.com/n7/jfs/ac96212a1c.jpg,56231,93766,4.6,92381,79385,94.00%,9111,838,879,506
954214846141,100653562352451,oppo Find X系列 轻薄机身 自研芯片 6400万像素,5925.0,oppo京东自营官方旗舰店,oppo,//img15.360buyimg.com/n7/jfs/5ecfd819fb.jpg,23111,22473,4.9,21984,19458,98.00%,2728,208,393,96
970984915179,100145615631356,真我 Q系列 6400万像素 曲面屏 5G,1994.7,真我京东自营官方旗舰店,真我,//img14.360buyimg.com/n7/jfs/264bd79afe.jpg,94797,89626,4.6,87559,81532,94.00%,7836,1116,1329,738
223845229385,100255109844995,vivo S系列 轻薄机身 曲面屏 无线充电,1797.9,vivo京东自营官方旗舰店,vivo,//img19.360buyimg.com/n7/jfs/d2cb7f47b1.jpg,80477,92994,4.8,92330,75123,96.00%,3725,403,453,211
809343220214,100749941890289,华为 麦芒系列 高刷新率 大电池,2255.6,华为京东自营官方旗舰店,华为,//img17.360buyimg.com/n7/jfs/44ccc20d6d.jpg,59570,27992,4.5,26838,22420,93.00%,3646,360,696,458
720039829052,100612421430240,真我 Neo系列 游戏优化 无线充电 拍照神器 6400万像素,2391.7,真我京东自营官方旗舰店,真我,//img18.360buyimg.com/n7/jfs/148e2ed282.jpg,42203,73858,4.7,72643,62612,95.00%,8011,652,870,345
149074859290,100149783279451,oppo Realme Q系列 轻薄机身 全面屏 快充,1155.0,realme真我京东自营官方旗舰店,oppo,//img10.360buyimg.com/n7/jfs/1ad0c5be6d.jpg,79467,80173,4.7,79237,65041,95.00%,7587,314,597,339
700383541145,100620450042415,真我 Q系列 游戏优化 1亿像素 轻薄机身 全面屏,1657.1,真我京东自营官方旗舰店,真我,//img13.360buyimg.com/n7/jfs/2e06545215.jpg,80266,100557,4.6,98528,85308,94.00%,10719,1972,1431,598
138610913601,100911444554061,oppo Reno系列 高刷新率 天玑处理器 拍照神器,3523.3,oppo京东自营官方旗舰店,oppo,//img16.360buyimg.com/n7/jfs/281e069856.jpg,52982,27121,4.8,25936,25618,96.00%,5520,527,624,561
556370430601,100872910639532,oppo A系列 大电池 高刷新率 拍照神器,1477.3,oppo京东自营官方旗舰店,oppo,//img12.360buyimg.com/n7/jfs/d7151a0b53.jpg,98243,125947,4.6,124319,107646,94.00%,14841,1356,901,727
466354041174,100979602760884,荣耀 数字系列 高刷新率 全面屏 曲面屏,2665.1,荣耀京东自营官方旗舰店,荣耀,//img13.360buyimg.com/n7/jfs/fff59d2b6e.jpg,27110,38204,4.7,37560,34463,95.00%,2897,978,406,238
330264215483,100692561107290,华为 麦芒系列 全面屏 无线充电 自研芯片 OIS光学防抖,2000.7,华为京东自营官方旗舰店,华为,//img19.360buyimg.com/n7/jfs/262917558c.jpg,25788,46603,4.5,45233,38207,93.00%,1366,380,901,469
377526507868,100425846971589,华为 nova系列 轻薄机身 5G 无线充电,2740.5,华为京东自营官方旗舰店,华为,//img16.360buyimg.com/n7/jfs/bdd6af6dc5.jpg,43049,69072,4.7,68091,61745,95.00%,4243,457,686,295
586909675227,100534416223998,荣耀 Magic系列 快充 骁龙处理器 1亿像素 OIS光学防抖,6801.5,荣耀京东自营官方旗舰店,荣耀,//img17.360buyimg.com/n7/jfs/467824cac8.jpg,27639,20862,4.8,20585,17293,97.00%,3053,559,195,82
806764417759,100554071718694,oppo Reno系列 骁龙处理器 6400万像素,2864.7,oppo京东自营官方旗舰店,oppo,//img18.360buyimg.com/n7/jfs/fe77866cce.jpg,32635,73472,4.8,72211,66998,96.00%,4660,516,467,794
932769382101,100358986725149,华为 nova系列 无线充电 大电池 拍照神器 1亿像素,3323.1,华为京东自营官方旗舰店,华为,//img15.360buyimg.com/n7/jfs/1d2da20707.jpg,30898,35417,4.7,34241,32996,95.00%,5525,873,448,728
874217725377,100236542595820,vivo Y系列 快充 5G 6400万像素 自研芯片,1006.3,vivo京东自营官方旗舰店,vivo,//img17.360buyimg.com/n7/jfs/a7a7daff85.jpg,96692,187229,4.8,184661,166664,97.00%,6515,631,1724,844
464892472574,100459176888526,华为 麦芒系列 骁龙处理器 拍照神器,2019.3,华为京东自营官方旗舰店,华为,//img16.360buyimg.com/n7/jfs/babf86e0ed.jpg,32779,52728,4.5,51338,42880,93.00%,1623,383,866,524
516119653199,100398711568339,oppo K系列 天玑处理器 自研芯片 全面屏 轻薄机身,1687.7,oppo京东自营官方旗舰店,oppo,//img20.360buyimg.com/n7/jfs/b034b77675.jpg,94498,117880,4.7,116328,97025,95.00%,10733,1558,567,985
816343605670,100975746394671,真我 X系列 6400万像素 大电池 游戏优化,1831.6,真我京东自营官方旗舰店,真我,//img16.360buyimg.com/n7/jfs/f37dc7f44b.jpg,31522,28930,4.7,27258,23395,95.00%,4276,372,974,698
398233225485,100733415416388,真我 Q系列 曲面屏 天玑处理器 5G 快充,1002.5,真我京东自营官方旗舰店,真我,//img10.360buyimg.com/n7/jfs/78820b5c94.jpg,108395,99213,4.6,96699,81896,94.00%,8355,1803,1967,547
302486351355,100926453922883,荣耀 数字系列 自研芯片 快充,4477.7,荣耀京东自营官方旗舰店,荣耀,//img18.360buyimg.com/n7/jfs/6fbe6a0743.jpg,55832,55170,4.7,53944,46072,95.00%,6608,505,549,677
590717476402,100615896814194,真我 Neo系列 游戏优化 轻薄机身,1570.6,真我京东自营官方旗舰店,真我,//img10.360buyimg.com/n7/jfs/22f99b6165.jpg,70681,39234,4.7,37871,34644,95.00%,6712,693,952,411
351688207504,100415245129486,荣耀 Magic系列 自研芯片 全面屏 轻薄机身,7219.8,荣耀京东自营官方旗舰店,荣耀,//img11.360buyimg.com/n7/jfs/40808243d2.jpg,39783,30271,4.8,29663,27725,97.00%,3249,312,329,279
822389036815,100211720046507,真我 数字系列 骁龙处理器 无线充电 天玑处理器,3102.8,真我京东自营官方旗舰店,真我,//img10.360buyimg.com/n7/jfs/ad785b4cba.jpg,56712,46912,4.7,45799,42666,95.00%,2702,462,465,648
306187657487,100365062977989,vivo Y系列 轻薄机身 5G 全面屏,1449.4,vivo京东自营官方旗舰店,vivo,//img19.360buyimg.com/n7/jfs/363c7e8d34.jpg,127653,75640,4.8,73015,61881,97.00%,6383,1924,1675,950
111492795064,100651573144742,小米 Redmi K系列 游戏优化 天玑处理器 无线充电 OIS光学防抖,2700.2,小米京东自营官方旗舰店,小米,//img20.360buyimg.com/n7/jfs/5d9336f119.jpg,42495,65682,4.8,63964,59197,96.00%,9387,1638,826,892
150975383171,100255125566770,小米 Ultra系列 曲面屏 自研芯片 无线充电,6121.9,小米京东自营官方旗舰店,小米,//img19.360buyimg.com/n7/jfs/3ddbc3bbc3.jpg,21289,18885,4.9,18180,17254,98.00%,2306,379,465,240
640165206069,100433880235291,荣耀 Magic系列 高刷新率 骁龙处理器 5G,7354.4,荣耀京东自营官方旗舰店,荣耀,//img20.360buyimg.com/n7/jfs/549baf91d3.jpg,37413,30787,4.8,30325,27674,97.00%,3915,485,383,79
568984462719,100642506527667,小米 Redmi K系列 天玑处理器 游戏优化 轻薄机身,3028.8,小米京东自营官方旗舰店,小米,//img12.360buyimg.com/n7/jfs/4965aac24f.jpg,90708,81940,4.8,80475,76238,96.00%,9336,570,859,606
345158978800,100509209030578,vivo S系列 高刷新率 OIS光学防抖 快充 骁龙处理器,2446.8,vivo京东自营官方旗舰店,vivo,//img16.360buyimg.com/n7/jfs/83421d6406.jpg,57195,63352,4.8,61791,54356,96.00%,4782,494,987,574
701128830412,100624060270055,oppo K系列 6400万像素 骁龙处理器 曲面屏,2144.9,oppo京东自营官方旗舰店,oppo,//img11.360buyimg.com/n7/jfs/6aa9eadb54.jpg,82726,57611,4.7,54973,48411,95.00%,6750,1353,1913,725
285023809924,100586521052201,oppo Find X系列 天玑处理器 拍照神器 轻薄机身,5619.0,oppo京东自营官方旗舰店,oppo,//img18.360buyimg.com/n7/jfs/f2a3826aa8.jpg,27352,18574,4.9,18084,15436,98.00%,1688,771,399,91
932967181894,100657399748819,华为 畅享系列 无线充电 大电池 快充 全面屏,1390.8,华为京东自营官方旗舰店,华为,//img16.360buyimg.com/n7/jfs/3a6b8dfb21.jpg,63137,73074,4.6,70441,64785,94.00%,2158,1855,1964,669
444258491068,100103024005209,荣耀 X系列 高刷新率 快充 轻薄机身 6400万像素,1129.6,荣耀京东自营官方旗舰店,荣耀,//img20.360buyimg.com/n7/jfs/abec00c9c4.jpg,62033,104958,4.6,102505,86100,94.00%,14060,1782,1665,788
303401888254,100262165550250,oppo K系列 骁龙处理器 拍照神器 高刷新率 6400万像素,1781.3,oppo京东自营官方旗舰店,oppo,//img14.360buyimg.com/n7/jfs/98f8c6c148.jpg,50031,119995,4.7,118455,105420,95.00%,11628,1799,628,912
728644323315,100884740966501,华为 麦芒系列 骁龙处理器 OIS光学防抖 曲面屏 轻薄机身,1512.0,华为京东自营官方旗舰店,华为,//img19.360buyimg.com/n7/jfs/f47a53cf7f.jpg,24827,55392,4.5,54217,48871,93.00%,1282,881,405,770
276691313628,100606519168411,荣耀 Note系列 天玑处理器 曲面屏 1亿像素,2448.3,荣耀京东自营官方旗舰店,荣耀,//img20.360buyimg.com/n7/jfs/939e5fdeec.jpg,16536,47550,4.7,46336,43318,95.00%,1969,491,726,488
238787658433,100569943213401,荣耀 数字系列 全面屏 曲面屏 OIS光学防抖 高刷新率,2695.1,荣耀京东自营官方旗舰店,荣耀,//img15.360buyimg.com/n7/jfs/bd6778c9d5.jpg,58310,50403,4.7,49773,44933,95.00%,5137,781,205,425
694153141984,100854562640183,小米 Redmi K系列 OIS光学防抖 6400万像素 曲面屏,2263.2,小米京东自营官方旗舰店,小米,//img14.360buyimg.com/n7/jfs/a3c15275b7.jpg,75240,31561,4.8,29550,25726,96.00%,8917,1583,1409,602
146012823500,100121759198729,真我 Neo系列 无线充电 骁龙处理器 全面屏 天玑处理器,2390.0,真我京东自营官方旗舰店,真我,//img10.360buyimg.com/n7/jfs/18ff226a3f.jpg,31324,83263,4.7,81004,69603,95.00%,7352,1180,1268,991
383002384762,100100047187845,华为 畅享系列 轻薄机身 全面屏,1126.2,华为京东自营官方旗舰店,华为,//img20.360buyimg.com/n7/jfs/964dd5c89f.jpg,57417,64692,4.6,62718,61157,94.00%,5943,1548,1035,939
376201490069,100528813010460,vivo iQOO Z 轻薄机身 骁龙处理器 拍照神器,1273.2,iQOO京东自营官方店,vivo,//img10.360buyimg.com/n7/jfs/0f574637c8.jpg,62018,55772,4.7,53661,52835,95.00%,7225,813,1768,343
944317400450,100956947606308,华为 荣耀Play OIS光学防抖 骁龙处理器 自研芯片,2938.1,华为京东自营官方旗舰店,华为,//img19.360buyimg.com/n7/jfs/65083e02af.jpg,19420,45726,4.7,44329,42710,95.00%,4253,555,609,788
483161390494,100912215864572,荣耀 数字系列 高刷新率 拍照神器 曲面屏,3370.0,荣耀京东自营官方旗舰店,荣耀,//img18.360buyimg.com/n7/jfs/c7179efd31.jpg,24888,42203,4.7,41137,40009,95.00%,6563,972,644,422
601068251835,100110560418094,荣耀 数字系列 5G 6400万像素 高刷新率,3264.4,荣耀京东自营官方旗舰店,荣耀,//img17.360buyimg.com/n7/jfs/bcee0ffa7d.jpg,28884,49508,4.7,48540,40171,95.00%,2097,851,462,506
850183373173,100939008696985,oppo Find X系列 1亿像素 高刷新率 大电池 游戏优化,4715.8,oppo京东自营官方旗舰店,oppo,//img12.360buyimg.com/n7/jfs/d6b885334a.jpg,22101,20911,4.9,20256,19383,98.00%,1101,710,408,247
410775796194,100147507467357,华为 麦芒系列 5G 骁龙处理器 全面屏,2178.2,华为京东自营官方旗舰店,华为,//img16.360buyimg.com/n7/jfs/7df340c1c5.jpg,26291,25513,4.5,23819,22896,93.00%,2000,599,951,743
399586273969,100190830467855,真我 Neo系列 6400万像素 骁龙处理器 高刷新率,1920.3,真我京东自营官方旗舰店,真我,//img19.360buyimg.com/n7/jfs/79b96dd87f.jpg,30501,60383,4.7,58604,55533,95.00%,4290,1445,1057,722
892743620422,100958247078770,小米 Civi系列 轻薄机身 快充 骁龙处理器 天玑处理器,2724.2,小米京东自营官方旗舰店,小米,//img15.360buyimg.com/n7/jfs/e9d8929218.jpg,33999,45181,4.7,44053,42311,95.00%,3167,718,658,470
763246822846,100990972281230,荣耀 Magic系列 6400万像素 自研芯片 无线充电,4365.4,荣耀京东自营官方旗舰店,荣耀,//img16.360buyimg.com/n7/jfs/2e660831d7.jpg,35638,23151,4.8,22732,19544,97.00%,1757,577,246,173
874243750014,100737002448008,小米 Redmi Note 拍照神器 曲面屏 大电池,1383.1,小米京东自营官方旗舰店,小米,//img19.360buyimg.com/n7/jfs/4354e77d06.jpg,165163,112418,4.7,108385,98123,95.00%,14373,1906,2246,1787
770713068436,100238084198325,荣耀 数字系列 6400万像素 大电池 骁龙处理器 OIS光学防抖,4134.5,荣耀京东自营官方旗舰店,荣耀,//img10.360buyimg.com/n7/jfs/acfa1c2951.jpg,32863,46069,4.7,44812,38303,95.00%,7862,670,683,574
152921656792,100742219971649,荣耀 Play系列 轻薄机身 OIS光学防抖 拍照神器,1971.8,荣耀京东自营官方旗舰店,荣耀,//img12.360buyimg.com/n7/jfs/dcbbc1f6a9.jpg,40842,89771,4.7,88384,79857,95.00%,5003,569,979,408
635912068346,100285703460134,vivo S系列 游戏优化 1亿像素 全面屏,1914.2,vivo京东自营官方旗舰店,vivo,//img18.360buyimg.com/n7/jfs/41fedee39e.jpg,42900,71011,4.8,69491,62409,96.00%,5509,317,993,527
800539068553,100101199434316,oppo Ace系列 轻薄机身 OIS光学防抖,3092.6,oppo京东自营官方旗舰店,oppo,//img18.360buyimg.com/n7/jfs/81b64892fc.jpg,40326,28073,4.8,26542,23907,96.00%,2314,329,783,748
346185349192,100771397111169,华为 麦芒系列 游戏优化 大电池,2426.3,华为京东自营官方旗舰店,华为,//img20.360buyimg.com/n7/jfs/9729dd5457.jpg,20323,52089,4.5,51216,45172,93.00%,1121,457,547,326
591576088603,100736433331267,荣耀 数字系列 1亿像素 全面屏,4272.3,荣耀京东自营官方旗舰店,荣耀,//img12.360buyimg.com/n7/jfs/4e41b666f4.jpg,42951,25041,4.7,24334,22874,95.00%,4634,749,430,277
883564733335,100904459682570,vivo Y系列 游戏优化 无线充电 骁龙处理器 大电池,1165.4,vivo京东自营官方旗舰店,vivo,//img18.360buyimg.com/n7/jfs/461347b74a.jpg,137233,112811,4.8,111404,101275,97.00%,2487,691,1038,369
503172939632,100582505212052,荣耀 Play系列 曲面屏 无线充电 全面屏 快充,1705.5,荣耀京东自营官方旗舰店,荣耀,//img13.360buyimg.com/n7/jfs/a4284bf08b.jpg,61442,36031,4.7,35036,33025,95.00%,3263,964,370,625
151969605219,100588142679974,小米 Redmi K系列 天玑处理器 游戏优化 自研芯片,2835.7,小米京东自营官方旗舰店,小米,//img10.360buyimg.com/n7/jfs/3384c8bb97.jpg,75187,99026,4.8,97354,89038,96.00%,4426,971,1088,584
307155259537,100584352331357,真我 Q系列 曲面屏 骁龙处理器 OIS光学防抖,1733.3,真我京东自营官方旗舰店,真我,//img20.360buyimg.com/n7/jfs/2c76002417.jpg,49758,72549,4.6,70205,60436,94.00%,11967,1244,1519,825
607920377672,100679804798496,华为 畅享系列 OIS光学防抖 骁龙处理器,1254.0,华为京东自营官方旗舰店,华为,//img15.360buyimg.com/n7/jfs/1b1d9945e3.jpg,65369,85673,4.6,83788,73183,94.00%,5262,1275,1212,673
813677451346,100602626259393,小米 Redmi K系列 6400万像素 OIS光学防抖 大电池,2423.8,小米京东自营官方旗舰店,小米,//img17.360buyimg.com/n7/jfs/a4dfedc705.jpg,60480,75789,4.8,74345,67292,96.00%,6512,1679,640,804
855067827565,100702389615886,华为 荣耀Play 5G 天玑处理器,2621.4,华为京东自营官方旗舰店,华为,//img16.360buyimg.com/n7/jfs/cd142d6895.jpg,41583,19015,4.7,18223,16308,95.00%,5989,534,519,273
690641564434,100518293147879,华为 荣耀Play 5G 无线充电 游戏优化 轻薄机身,2549.5,华为京东自营官方旗舰店,华为,//img12.360buyimg.com/n7/jfs/0e5d5564c7.jpg,30683,15741,4.7,14923,14418,95.00%,1888,700,430,388
708276885508,100774959337106,荣耀 Note系列 无线充电 轻薄机身 大电池 曲面屏,2072.4,荣耀京东自营官方旗舰店,荣耀,//img16.360buyimg.com/n7/jfs/f0e4ab6b38.jpg,20602,23961,4.7,22987,20394,95.00%,3444,361,500,474
262081112988,100507433233759,小米 Redmi K系列 曲面屏 天玑处理器 大电池,2613.3,小米京东自营官方旗舰店,小米,//img17.360buyimg.com/n7/jfs/822c70c2f4.jpg,31763,45552,4.8,43610,41875,96.00%,3036,660,1223,719
223786766309,100649765137921,华为 Mate系列 游戏优化 5G OIS光学防抖,8110.7,华为京东自营官方旗舰店,华为,//img17.360buyimg.com/n7/jfs/aa2b923f2d.jpg,17964,22345,4.9,21894,18978,98.00%,1781,722,171,280
236608201837,100480721455589,小米 Civi系列 大电池 拍照神器,2306.6,小米京东自营官方旗舰店,小米,//img11.360buyimg.com/n7/jfs/955055f705.jpg,23867,36774,4.7,35076,32637,95.00%,4920,892,966,732
196689217981,100124436156351,oppo K系列 天玑处理器 轻薄机身 骁龙处理器 1亿像素,1524.3,oppo京东自营官方旗舰店,oppo,//img12.360buyimg.com/n7/jfs/c55f9e9953.jpg,57936,91396,4.7,89062,73137,95.00%,6891,818,1978,356
818139410935,100264056552492,oppo Find X系列 轻薄机身 天玑处理器 拍照神器,4081.5,oppo京东自营官方旗舰店,oppo,//img20.360buyimg.com/n7/jfs/65ac0b5ce2.jpg,15164,10577,4.9,10035,8802,98.00%,1235,383,305,237
960060141895,100661366603182,oppo Realme Q系列 OIS光学防抖 全面屏,1786.2,realme真我京东自营官方旗舰店,oppo,//img18.360buyimg.com/n7/jfs/bfe30e99d9.jpg,51943,48913,4.7,48015,41232,95.00%,8562,753,694,204
758904778746,100340421281251,小米 Redmi K系列 轻薄机身 自研芯片,2551.7,小米京东自营官方旗舰店,小米,//img19.360buyimg.com/n7/jfs/f617a849db.jpg,93584,75114,4.8,73600,64883,96.00%,6159,600,642,872
987294912534,100946529607023,真我 X系列 1亿像素 天玑处理器 曲面屏,1763.5,真我京东自营官方旗舰店,真我,//img12.360buyimg.com/n7/jfs/3f292b9408.jpg,48506,70946,4.7,69526,65098,95.00%,7609,499,862,558
630003631448,100479819262175,vivo Y系列 快充 全面屏 6400万像素,966.4,vivo京东自营官方旗舰店,vivo,//img19.360buyimg.com/n7/jfs/a0159a529b.jpg,54782,135944,4.8,134242,128340,97.00%,6697,1366,1010,692
152944583947,100251475135992,oppo Reno系列 5G 高刷新率,3991.6,oppo京东自营官方旗舰店,oppo,//img19.360buyimg.com/n7/jfs/c33d7feeaf.jpg,73629,66606,4.8,65427,56307,96.00%,7569,441,668,511
